item_id,x,y,cluster
356407,-0.1177305,-0.15322742,Grupo 3
24956,0.5205622,0.28410032,Grupo 2
229219,0.16135705,0.072747126,Grupo 3
226171,0.6600628,0.011950925,Grupo 4
411421,-0.49418628,0.26471812,Grupo 5
54762,0.69032574,0.35698232,Grupo 4
26833,1.0765774,0.037100606,Grupo 4
65844,0.06977403,-0.038618863,Grupo 3
147110,0.022667289,-0.21469496,Grupo 2
116435,-0.8244625,-0.14914973,Grupo 5
53862,0.74815536,0.01711519,Grupo 4
168995,0.2676854,-0.23968185,Grupo 2
71888,-0.34817564,0.07546455,Grupo 6
322319,-0.14920497,0.58893,Grupo 6
4378,0.3708763,0.3607096,Grupo 4
46960,0.07579684,-0.19854052,Grupo 6
273724,-0.111135244,0.52696145,Grupo 3
201955,-1.0560546,0.501174,Grupo 5
316504,-0.43422925,0.5206833,Grupo 3
331039,-1.6006455,-0.17349163,Grupo 5
383289,-0.69428873,-0.26228946,Grupo 6
63268,0.45847654,0.29699138,Grupo 2
314582,0.38093996,0.21397707,Grupo 2
126334,-0.38693845,0.19711918,Grupo 2
22824,-0.83825785,-0.28310674,Grupo 1
211581,-0.7306779,0.044880286,Grupo 6
298886,0.6537914,0.19431841,Grupo 4
126170,-0.3091333,0.42540222,Grupo 3
144099,-0.5419136,0.032943323,Grupo 5
257590,-0.63912237,-0.76541495,Grupo 1
252609,0.72159886,-0.16784063,Grupo 4
201506,-0.22006857,-0.23138863,Grupo 6
317987,0.4489255,0.18215576,Grupo 4
249235,0.14860463,-0.1872687,Grupo 3
160668,0.71160746,-0.050561115,Grupo 2
439679,-1.1959839,0.063346505,Grupo 5
160737,0.47681785,-0.18246493,Grupo 4
49745,-0.52513385,0.15231708,Grupo 6
65214,0.04134965,0.5351658,Grupo 3
456998,-0.17838335,0.39299136,Grupo 3
305905,-1.1001241,0.4177151,Grupo 5
220422,-0.8262111,-0.077253334,Grupo 5
226520,0.7153621,0.15555196,Grupo 4
131404,0.24121726,-0.45204517,Grupo 4
264736,-0.38286924,-0.07718292,Grupo 6
403612,-1.1674,-0.27892724,Grupo 1
127622,-0.82470226,0.06092888,Grupo 5
399903,-0.55372727,-0.03315428,Grupo 6
374390,-0.25144458,0.2186633,Grupo 6
335780,-0.35690713,0.5463773,Grupo 5
75710,-0.36640906,0.54983723,Grupo 6
333472,0.6784289,-0.2579211,Grupo 4
127922,0.5930574,0.17874828,Grupo 4
29716,-0.6688496,0.12958762,Grupo 5
71083,-0.1758151,-0.9462621,Grupo 6
41188,0.28504038,-0.15927288,Grupo 3
265328,-1.2646419,0.015673302,Grupo 5
120384,0.30287886,0.25629196,Grupo 2
78822,-0.8818565,0.57635546,Grupo 5
418501,-0.1820612,0.64975214,Grupo 6
82188,0.7346883,-0.1796833,Grupo 4
316541,0.7966621,-0.040483102,Grupo 4
14313,0.6565609,0.08025792,Grupo 4
27436,0.9357853,-0.19972497,Grupo 4
133481,0.48343134,-0.24734533,Grupo 4
443283,-0.08967829,-0.47941414,Grupo 3
18572,0.6530857,0.15744539,Grupo 4
408253,-0.48286605,0.65404236,Grupo 5
331006,0.4486513,0.1584573,Grupo 4
269847,-0.3233937,0.52520883,Grupo 5
392412,-0.6506219,-0.12662339,Grupo 6
30350,-0.5000043,-0.16521004,Grupo 6
191124,0.51463866,-0.55253166,Grupo 4
439975,-0.06563759,0.02805899,Grupo 3
381703,0.76715755,0.19373915,Grupo 4
368750,-0.14088845,0.07981922,Grupo 3
47126,-0.24032927,-0.6801213,Grupo 6
385770,0.6607709,0.1701272,Grupo 4
328253,0.4103763,-0.2697396,Grupo 3
10521,-0.38341415,0.09519258,Grupo 6
27782,0.49886465,-0.40053764,Grupo 4
161418,0.113087654,-0.7476219,Grupo 1
29023,0.10043585,0.082411945,Grupo 2
113395,0.09331119,-0.4173978,Grupo 6
395201,-0.54533124,0.014865257,Grupo 5
413599,-0.8021731,-0.49784237,Grupo 6
392164,0.8245561,-0.04152795,Grupo 4
128022,0.14845419,0.28179336,Grupo 3
450799,1.0196033,0.015058726,Grupo 4
169899,0.56603336,-0.37835622,Grupo 4
456305,-0.76113135,-1.1160508,Grupo 1
319807,0.49261212,-0.054627012,Grupo 2
420156,0.19191396,0.38025126,Grupo 3
325262,0.31237566,-0.1542224,Grupo 4
121486,0.16692603,0.50771236,Grupo 3
198713,-0.7736379,-0.4558791,Grupo 1
44278,0.49695587,0.32769844,Grupo 3
370953,0.8165922,-0.24211708,Grupo 4
445916,-0.22038662,0.17130361,Grupo 6
460582,-0.67345846,0.22175884,Grupo 5
127619,0.5413797,-0.5460614,Grupo 4
300142,0.48612595,-0.24793512,Grupo 4
136142,0.56035614,-0.16052997,Grupo 4
227965,0.49917626,0.083679155,Grupo 3
455257,-0.7324355,-0.557643,Grupo 1
120703,0.48784876,-0.2656014,Grupo 2
154592,-0.22568822,-0.72099733,Grupo 1
311733,-0.36438668,0.62773633,Grupo 5
38873,0.41108608,0.19597808,Grupo 4
398765,-0.5798718,0.053842723,Grupo 6
138861,-0.51587903,-0.15134314,Grupo 6
179869,-0.28432322,0.07897052,Grupo 2
238116,-0.100049615,-0.42208114,Grupo 6
263154,0.41546345,-0.27933013,Grupo 2
100917,0.69364524,0.4386092,Grupo 4
50901,-1.0122743,0.5165864,Grupo 5
460122,0.7424669,0.30609325,Grupo 2
193130,0.5249474,0.23345336,Grupo 3
216163,0.2615316,-0.03751432,Grupo 4
205256,0.6395712,0.15164363,Grupo 3
384689,-0.081297874,0.057219237,Grupo 3
152019,0.75724316,0.120841205,Grupo 4
181824,0.2142098,0.4565346,Grupo 2
289123,-0.9173942,0.8037783,Grupo 5
283111,0.46732593,-0.43526778,Grupo 4
458785,0.7280419,0.3461228,Grupo 2
391594,0.20710957,-0.20108587,Grupo 2
374049,0.41359186,-0.028445575,Grupo 2
316451,0.6661978,-0.32811972,Grupo 4
442386,-0.5198965,0.12281434,Grupo 5
387879,0.6401708,-0.25480178,Grupo 4
212289,-0.763045,0.22483665,Grupo 5
208330,0.54473853,-0.37672505,Grupo 4
294676,-0.822437,0.12845252,Grupo 5
386724,-1.8389635,0.49100342,Grupo 5
208529,-1.7168206,0.96151483,Grupo 5
28474,0.2984829,-0.057105497,Grupo 6
434413,0.29255414,0.38516948,Grupo 3
454064,0.25945866,-0.33211014,Grupo 4
451800,0.29560816,0.115595356,Grupo 2
321722,-0.6272365,-0.08429627,Grupo 6
409633,0.84285784,0.18416443,Grupo 4
162724,0.45528412,-0.13511047,Grupo 2
380663,0.7733638,-0.34164405,Grupo 2
396655,-0.6806741,0.6620996,Grupo 5
446903,0.4602902,0.8311564,Grupo 4
223411,-0.09332466,0.25258276,Grupo 3
29560,0.53057146,-0.339325,Grupo 4
283969,0.5784912,0.44067487,Grupo 4
343700,0.9021194,0.11303879,Grupo 4
462564,-0.73351943,0.49576715,Grupo 5
229329,0.7650113,-0.058618136,Grupo 4
218831,1.168664,-0.19657522,Grupo 4
306259,0.67104745,0.31466413,Grupo 2
436305,0.2440399,0.28515503,Grupo 3
453024,0.22012639,-0.32440948,Grupo 2
45611,0.23450828,0.30218223,Grupo 2
152725,0.3831141,0.092343226,Grupo 2
222184,-1.0147312,0.69446945,Grupo 5
440656,-0.25495338,-0.39525527,Grupo 1
410582,-1.4848694,1.0595388,Grupo 5
459722,0.59434724,0.53961706,Grupo 3
400309,0.5801046,-0.27158344,Grupo 4
29081,0.2341497,-0.88064134,Grupo 1
12173,0.89194226,-0.08948867,Grupo 4
437788,0.8331835,-0.26391256,Grupo 4
245472,0.44376063,0.2184664,Grupo 2
